year,state,name,chrstprot,chrstcat,chrstorth,chrstang,chrstothr,chrstgen,judorth,jdcons,judref,judothr,judgen,islmsun,islmshi,islmibd,islmnat,islmalw,islmahm,islmothr,islmgen,budmah,budthr,budothr,budgen,zorogen,hindgen,sikhgen,shntgen,bahgen,taogen,jaingen,confgen,syncgen,anmgen,nonrelig,othrgen,sumrelig,pop,chrstprotpct,chrstcatpct,chrstorthpct,chrstangpct,chrstothrpct,chrstgenpct,judorthpct,judconspct,judrefpct,judothrpct,judgenpct,islmsunpct,islmshipct,islmibdpct,islmnatpct,islmalwpct,islmahmpct,islmothrpct,islmgenpct,budmahpct,budthrpct,budothrpct,budgenpct,zorogenpct,hindgenpct,sikhgenpct,shntgenpct,bahgenpct,taogenpct,jaingenpct,confgenpct,syncgenpct,anmgenpct,nonreligpct,othrgenpct,sumreligpct,total,dualrelig,datatype,sourcereliab,recreliab,reliabilevel,Version,sourcecode
2000,840,PHI,3600000,64800000,0,108000,2000000,70508000,0,0,0,300,300,3825500,229530,0,0,0,0,0,4055030,0,0,76510,76510,0,0,0,0,100000,0,0,0,44593,1200000,490000,35567,76474433,76510000,0.0471,0.8469,0,0.0014,0.0261,0.9216,0,0,0,0,0,0.05,0.003,0,0,0,0,0,0.053,0,0,0.001,0.001,0,0,0,0,0.0013,0,0,0,0.0006,0.0157,0.0064,0.0005,0.9995,1.0001,0,24,5,10,Medium,1.1,83
2005,840,PHI,4212050,68235208,0,135000,4001910,76584168,0,0,0,300,300,4212050,252723,0,0,0,0,0,4464773,0,0,96877,96877,0,0,0,0,0,0,0,0,49449,1979663,765751,300019,83940981,84241000,0.05,0.81,0,0.0016,0.0475,0.9091,0,0,0,0,0,0.05,0.003,0,0,0,0,0,0.053,0,0,0.0011,0.0011,0,0,0,0,0,0,0,0,0.0006,0.0235,0.0091,0.0036,0.9964,1,0,34,5,10,Medium,1.1,99
2010,840,PHI,7487470,76469863,0,145000,391112,84493445,0,0,0,300,300,4604898,460489,0,0,0,0,48384,5113771,0,0,105000,105000,0,0,0,0,157000,0,0,0,53000,1093786,858781,222895,91875083,92097978,0.0813,0.8303,0,0.0016,0.0042,0.9174,0,0,0,0,0,0.05,0.005,0,0,0,0,0.0005,0.0555,0,0,0.0011,0.0011,0,0,0,0,0.0017,0,0,0,0.0006,0.0119,0.0093,0.0024,0.9976,0.9999,0,24,5,8,High,1.1,325
1950,850,INS,2147526,1065809,2124,1066,427388,3643913,0,0,0,0,0,0,0,0,0,0,0,57207360,57207360,0,0,637895,637895,0,1646437,5313,0,1591,0,0,0,531314,15538672,117239,208266,79329734,79538000,0.027,0.0134,0,0,0.0054,0.0458,0,0,0,0,0,0,0,0,0,0,0,0.7192,0.7192,0,0,0.008,0.008,0,0.0207,0.0001,0,0,0,0,0,0.0067,0.1954,0.0015,0.0026,0.9974,1,0,24,4,8,Medium,1.1,7
1955,850,INS,3172515,1050000,1618,1298,1731040,5956471,0,0,0,25,25,0,0,0,0,0,0,63182960,63182960,0,0,818947,818947,0,1823218,5228,0,3857,0,0,0,715657,13312006,374370,359261,86192739,86552000,0.0367,0.0121,0,0,0.02,0.0688,0,0,0,0,0,0,0,0,0,0,0,0.73,0.73,0,0,0.0095,0.0095,0,0.0211,0.0001,0,0,0,0,0,0.0083,0.1538,0.0043,0.0042,0.9958,1.0001,0,134,5,10,Medium,1.1,15
1960,850,INS,4197504,1582080,1112,1529,1625775,7408000,0,0,0,50,50,0,0,0,0,0,0,73107440,73107440,0,0,1000000,1000000,0,2000000,5144,0,6124,0,0,0,900000,10725340,631502,410400,95783600,96194000,0.0436,0.0164,0,0,0.0169,0.077,0,0,0,0,0,0,0,0,0,0,0,0.76,0.76,0,0,0.0104,0.0104,0,0.0208,0.0001,0,0.0001,0,0,0,0.0094,0.1115,0.0066,0.0043,0.9957,1.0002,0,134,10,28,Low,1.1,12
1965,850,INS,5222492,2114160,606,1761,1814160,9153179,0,0,0,75,75,0,0,0,0,0,0,83189320,83189320,0,0,1047538,1047538,0,2155194,5059,0,8390,0,0,0,938011,8138673,888633,183928,105524072,105708000,0.0494,0.02,0,0,0.0172,0.0866,0,0,0,0,0,0,0,0,0,0,0,0.787,0.787,0,0,0.0099,0.0099,0,0.0204,0,0,0.0001,0,0,0,0.0089,0.077,0.0084,0.0017,0.9983,1,0,134,8,28,Low,1.1,20
1970,850,INS,6247481,2605082,100,1992,3536310,12390965,0,0,0,100,100,0,0,0,0,0,0,94301600,94301600,0,0,1095077,1095077,0,2310389,4974,0,10656,0,0,0,976022,5552007,1145764,89446,117787554,117877000,0.053,0.0221,0,0,0.03,0.1051,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0.0093,0.0093,0,0.0196,0,0,0.0001,0,0,0,0.0083,0.0471,0.0097,0.0008,0.9992,1,0,24,4,8,Medium,1.1,7
1975,850,INS,7701390,3477541,388,2227,3915120,15096666,0,0,0,100,100,0,0,0,0,0,0,101793120,101793120,0,0,1297538,1297538,0,2780194,5029,0,12828,0,0,0,1013011,6415503,1656882,433129,130070871,130504000,0.059,0.0266,0,0,0.03,0.1157,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0.0099,0.0099,0,0.0213,0,0,0.0001,0,0,0,0.0078,0.0492,0.0127,0.0033,0.9967,1,0,3,99,35,Low,1.1,99
1990,850,INS,10768980,6461388,1250,2500,2100000,19334118,0,0,0,0,0,149868311,1256381,0,0,0,0,0,151124692,0,0,1794830,1794830,0,2692245,5000,0,22000,0,0,0,1200000,2200000,1100000,10123,179472885,179483008,0.06,0.036,0,0,0.0117,0.1077,0,0,0,0,0,0.835,0.007,0,0,0,0,0,0.842,0,0,0.01,0.01,0,0.015,0,0,0.0001,0,0,0,0.0067,0.0123,0.0061,0.0001,0.9999,1,0,24,4,10,Medium,1.1,83
1995,850,INS,13634490,6473694,1475,2950,1700000,21812609,0,0,0,0,0,163576155,1601090,0,0,0,200000,0,165377245,0,0,1762215,1762215,0,3508122,5200,0,19500,0,0,0,1225000,2352863,1300000,478750,197362754,197841504,0.0689,0.0327,0,0,0.0086,0.1103,0,0,0,0,0,0.8268,0.0081,0,0,0,0.001,0,0.8359,0,0,0.0089,0.0089,0,0.0177,0,0,0.0001,0,0,0,0.0062,0.0119,0.0066,0.0024,0.9976,1,0,134,2,10,Medium,1.1,13
2000,850,INS,16500000,6486000,1700,3400,1300000,24291100,0,0,0,0,0,177284000,1945800,0,0,0,400000,0,179629800,0,0,1729600,1729600,0,4324000,5400,0,17000,0,0,0,1250000,2505726,1500000,947374,215252626,216200000,0.0763,0.03,0,0,0.006,0.1124,0,0,0,0,0,0.82,0.009,0,0,0,0.0019,0,0.8309,0,0,0.008,0.008,0,0.02,0,0,0.0001,0,0,0,0.0058,0.0116,0.0069,0.0044,0.9956,1.0001,0,24,4,10,Medium,1.1,83
2005,850,INS,16648600,6842400,1793,3586,1371433,24867812,0,0,0,0,0,188142000,1997900,0,0,0,450000,0,190589900,0,0,1824640,1824640,0,3961700,8950,0,19100,0,0,0,1656454,2700000,1650000,21444,227278556,227300000,0.0732,0.0301,0,0,0.006,0.1094,0,0,0,0,0,0.8277,0.0088,0,0,0,0.002,0,0.8385,0,0,0.008,0.008,0,0.0174,0,0,0.0001,0,0,0,0.0073,0.0119,0.0073,0.0001,0.9999,1,0,34,5,20,Medium,1.1,99
2010,850,INS,16797200,7198800,1886,3773,1442867,25444526,0,0,0,0,0,199000000,2050000,0,0,0,500000,0,201550000,0,0,1919680,1919680,0,3599400,12500,0,21200,0,0,0,2062908,3200000,1800000,349786,239610214,239960000,0.07,0.03,0,0,0.006,0.106,0,0,0,0,0,0.8293,0.0085,0,0,0,0.0021,0,0.8399,0,0,0.008,0.008,0,0.015,0.0001,0,0.0001,0,0,0,0.0086,0.0133,0.0075,0.0015,0.9985,1,0,24,4,10,Medium,1.1,83
2005,860,ETM,9920,962240,0,0,0,972160,0,0,0,0,0,0,0,0,0,0,0,7936,7936,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,3770,1134,990866,992000,0.01,0.97,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0.0038,0.0011,0.9989,1,0,24,4,10,Medium,1.1,83
2010,860,ETM,16916,1088306,0,0,0,1105222,0,0,0,0,0,0,0,0,0,0,0,7894,7894,0,0,1127,1127,0,0,0,0,0,0,0,0,0,7500,4365,1671,1126108,1127779,0.015,0.965,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.0067,0.0039,0.0015,0.9985,1.0001,0,24,4,10,Medium,1.1,83
1945,900,AUL,1390251,1700160,133184,2525118,1330560,7079273,0,0,0,25298,25298,0,0,0,0,0,0,16499,16499,0,0,9543,9543,0,0,669,0,333,0,0,0,16692,14108,213616,15969,7376031,7392000,0.1881,0.23,0.018,0.3416,0.18,0.9577,0,0,0,0.0034,0.0034,0,0,0,0,0,0,0.0022,0.0022,0,0,0.0013,0.0013,0,0,0.0001,0,0,0,0,0,0.0023,0.0019,0.0289,0.0022,0.9978,1,0,134,2,10,Medium,1.1,13
1950,900,AUL,1480362,1925471,99784,2806686,1492134,7804437,0,0,0,35006,35006,0,0,0,0,0,0,17994,17994,0,0,9978,9978,0,0,998,0,998,0,0,0,13986,12023,280376,3204,8175796,8179000,0.181,0.2354,0.0122,0.3432,0.1824,0.9542,0,0,0,0.0043,0.0043,0,0,0,0,0,0,0.0022,0.0022,0,0,0.0012,0.0012,0,0,0.0001,0,0.0001,0,0,0,0.0017,0.0015,0.0343,0.0004,0.9996,1,0,1,4,7,Medium,1.1,7
1955,900,AUL,1656000,2208000,74760,2944593,1840000,8723353,0,0,0,48439,48439,0,0,0,0,0,0,19624,19624,0,0,10432,10432,0,1229,1487,0,2984,0,0,0,11718,10246,368000,2488,9197512,9200000,0.18,0.24,0.0081,0.3201,0.2,0.9482,0,0,0,0.0053,0.0053,0,0,0,0,0,0,0.0021,0.0021,0,0,0.0011,0.0011,0,0.0001,0.0002,0,0.0003,0,0,0,0.0013,0.0011,0.04,0.0003,0.9997,1,0,134,3,10,Medium,1.1,14
1960,900,AUL,1840500,2671500,102750,3082500,2050000,9747250,0,0,0,52762,52762,0,0,0,0,0,0,21254,21254,0,0,10886,10886,0,2458,1975,0,4971,0,0,0,9451,8469,411000,4524,10270476,10275000,0.1791,0.26,0.01,0.3,0.1995,0.9486,0,0,0,0.0051,0.0051,0,0,0,0,0,0,0.0021,0.0021,0,0,0.0011,0.0011,0,0.0002,0.0002,0,0.0005,0,0,0,0.0009,0.0008,0.04,0.0004,0.9996,0.9999,0,34,10,28,Low,1.1,12
1965,900,AUL,2052923,2620000,215216,3416400,2391480,10696019,0,0,0,57086,57086,0,0,0,0,0,0,22884,22884,0,0,11340,11340,0,3686,2464,0,6957,0,0,0,7183,6692,569400,4289,11383711,11388000,0.1803,0.2301,0.0189,0.3,0.21,0.9392,0,0,0,0.005,0.005,0,0,0,0,0,0,0.002,0.002,0,0,0.001,0.001,0,0.0003,0.0002,0,0.0006,0,0,0,0.0006,0.0006,0.05,0.0004,0.9996,0.9999,0,134,5,10,Medium,1.1,15
1970,900,AUL,1879811,2984847,327683,3711419,2720936,11624696,0,0,0,61409,61409,0,0,0,0,0,0,24514,24514,0,0,11794,11794,0,4915,2952,0,8943,0,0,0,4915,4915,747865,10082,12496918,12507000,0.1503,0.2387,0.0262,0.2967,0.2176,0.9295,0,0,0,0.0049,0.0049,0,0,0,0,0,0,0.002,0.002,0,0,0.0009,0.0009,0,0.0004,0.0002,0,0.0007,0,0,0,0.0004,0.0004,0.0598,0.0008,0.9992,1,0,1,4,7,Medium,1.1,7
1975,900,AUL,1945020,3751110,416790,3473250,2778600,12364770,0,0,0,138930,138930,0,0,0,0,0,0,27257,27257,0,0,11897,11897,250,15186,2576,0,10121,655,133,5250,4957,4757,1302332,3929,13889071,13893000,0.14,0.27,0.03,0.25,0.2,0.89,0,0,0,0.01,0.01,0,0,0,0,0,0,0.002,0.002,0,0,0.0009,0.0009,0,0.0011,0.0002,0,0.0007,0,0,0.0004,0.0004,0.0003,0.0937,0.0003,0.9997,1,0,134,9,28,Low,1.1,2
1980,900,AUL,2084200,3785300,408700,3650000,2804500,12732700,0,0,0,75400,75400,0,0,0,0,0,0,30000,30000,0,0,12000,12000,500,25458,2200,0,11300,1309,266,10500,5000,4600,1756800,26967,14668033,14695000,0.1418,0.2576,0.0278,0.2484,0.1908,0.8665,0,0,0,0.0051,0.0051,0,0,0,0,0,0,0.002,0.002,0,0,0.0008,0.0008,0,0.0017,0.0001,0,0.0008,0.0001,0,0.0007,0.0003,0.0003,0.1196,0.0018,0.9982,0.9998,0,13,4,10,Medium,1.1,7
1985,900,AUL,2282100,4164680,494350,3631240,2683960,13256330,0,0,0,79200,79200,0,0,0,0,0,0,95000,95000,0,0,76000,76000,750,35729,5100,0,18200,1964,399,15750,14500,19800,2120900,48378,15739622,15788000,0.1445,0.2638,0.0313,0.23,0.17,0.8396,0,0,0,0.005,0.005,0,0,0,0,0,0,0.006,0.006,0,0,0.0048,0.0048,0,0.0023,0.0003,0,0.0012,0.0001,0,0.001,0.0009,0.0013,0.1343,0.0031,0.9969,0.9999,0,134,5,20,Medium,1.1,1
1990,900,AUL,2480000,4685000,580000,3413000,2901050,14059050,0,0,0,83000,83000,0,0,0,0,0,0,160000,160000,0,0,140000,140000,1000,46000,8000,0,25100,2619,531,21000,24000,35000,2385000,74700,16990300,17065000,0.1453,0.2745,0.034,0.2,0.17,0.8239,0,0,0,0.0049,0.0049,0,0,0,0,0,0,0.0094,0.0094,0,0,0.0082,0.0082,0.0001,0.0027,0.0005,0,0.0015,0.0002,0,0.0012,0.0014,0.0021,0.1398,0.0044,0.9956,1.0003,0,134,4,10,Medium,1.1,7
1995,900,AUL,2184300,4698720,667720,3795120,3072240,14418100,0,0,0,88526,88526,0,0,0,0,0,0,244308,244308,0,0,250361,250361,1453,78619,15048,0,20425,3273,664,30047,42028,41485,2822174,15489,18056511,18072000,0.1209,0.26,0.0369,0.21,0.17,0.7978,0,0,0,0.0049,0.0049,0,0,0,0,0,0,0.0135,0.0135,0,0,0.0139,0.0139,0.0001,0.0044,0.0008,0,0.0011,0.0002,0,0.0017,0.0023,0.0023,0.1562,0.0009,0.9991,1.0001,0,134,5,20,Medium,1.1,1
2000,900,AUL,2282685,4810360,697795,3777200,3010620,14578660,0,0,0,93000,93000,0,0,0,0,0,0,308616,308616,0,0,360723,360723,1907,111239,22097,0,15751,3928,797,39094,60057,47970,3159348,82813,18803187,18886000,0.1209,0.2547,0.0369,0.2,0.1594,0.7719,0,0,0,0.0049,0.0049,0,0,0,0,0,0,0.0163,0.0163,0,0,0.0191,0.0191,0.0001,0.0059,0.0012,0,0.0008,0.0002,0,0.0021,0.0032,0.0025,0.1673,0.0044,0.9956,0.9999,0,24,4,7,High,1.1,326
2005,900,AUL,2002561,5302700,612164,3875050,2816623,14609098,0,0,0,96167,96167,0,0,0,0,0,0,346715,346715,0,0,428295,428295,2345,142765,33000,0,16500,4200,1000,40000,65000,55000,4486900,68015,20326985,20395000,0.0982,0.26,0.03,0.19,0.1381,0.7163,0,0,0,0.0047,0.0047,0,0,0,0,0,0,0.017,0.017,0,0,0.021,0.021,0.0001,0.007,0.0016,0,0.0008,0.0002,0,0.002,0.0032,0.0027,0.22,0.0033,0.9967,0.9999,0,24,4,7,High,1.1,326
2010,900,AUL,2017577,4340077,616754,3338520,2837742,13150670,0,0,0,97335,97335,0,0,0,0,0,0,476290,476290,0,0,528977,528977,2450,180000,30000,0,15000,0,0,55000,70000,59000,6636435,98843,21301157,21400000,0.0943,0.2028,0.0288,0.156,0.1326,0.6145,0,0,0,0.0045,0.0045,0,0,0,0,0,0,0.0223,0.0223,0,0,0.0247,0.0247,0.0001,0.0084,0.0014,0,0.0007,0,0,0.0026,0.0033,0.0028,0.3101,0.0046,0.9954,1,0,24,4,7,High,1.1,326
1975,910,PNG,1132320,727920,227,80880,674000,2615347,0,0,0,343,343,0,0,0,0,0,0,0,0,0,0,1562,1562,0,0,0,0,14272,0,0,0,2600,52698,1678,7500,2688500,2696000,0.42,0.27,0.0001,0.03,0.25,0.9701,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0.0006,0.0006,0,0,0,0,0.0053,0,0,0,0.001,0.0195,0.0006,0.0028,0.9972,1,0,34,9,28,Low,1.1,2
1980,910,PNG,1244350,804700,250,89400,710720,2849420,0,0,0,380,380,0,0,0,0,0,0,300,300,0,0,2500,2500,0,0,0,0,17900,0,0,0,2600,74500,3200,27200,2950800,2978000,0.4178,0.2702,0.0001,0.03,0.2387,0.9568,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0001,0.0001,0,0,0.0008,0.0008,0,0,0,0,0.006,0,0,0,0.0009,0.025,0.0011,0.0091,0.9909,0.9999,0,1,4,7,Medium,1.1,7
1985,910,PNG,1648500,900990,275,133480,500550,3183795,0,0,0,420,420,0,0,0,0,0,0,600,600,0,0,4000,4000,0,0,0,0,22450,0,0,0,2600,105320,6100,11715,3325285,3337000,0.494,0.27,0.0001,0.04,0.15,0.9541,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0002,0.0002,0,0,0.0012,0.0012,0,0,0,0,0.0067,0,0,0,0.0008,0.0316,0.0018,0.0035,0.9965,1,0,34,2,10,Medium,1.1,13
1990,910,PNG,1849000,1035440,300,147920,480740,3513400,0,0,0,460,460,0,0,0,0,0,0,900,900,0,0,5500,5500,0,0,0,0,27000,0,0,0,2600,136140,9000,3000,3695000,3698000,0.5,0.28,0.0001,0.04,0.13,0.9501,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0002,0.0002,0,0,0.0015,0.0015,0,0,0,0,0.0073,0,0,0,0.0007,0.0368,0.0024,0.0008,0.9992,0.9999,0,24,4,8,Medium,1.1,7
1995,910,PNG,2017000,1181460,310,162960,529620,3891350,0,0,0,513,513,0,0,0,0,0,0,1094,1094,0,0,6691,6691,0,0,0,0,34362,0,0,0,3078,122220,14539,153,4073847,4074000,0.4951,0.29,0.0001,0.04,0.13,0.9552,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0003,0.0003,0,0,0.0016,0.0016,0,0,0,0,0.0084,0,0,0,0.0008,0.03,0.0036,0,1,1,0,34,5,24,Medium,1.1,1
2000,910,PNG,2884200,1297890,0,96140,336490,4614720,0,0,0,0,0,0,0,0,0,0,0,4000,4000,0,0,2000,2000,0,0,0,0,24000,0,0,0,2500,120000,25000,14780,4792220,4807000,0.6,0.27,0,0.02,0.07,0.96,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0008,0,0,0.0004,0.0004,0,0,0,0,0.005,0,0,0,0.0005,0.025,0.0052,0.0031,0.9969,1,0,24,4,7,High,1.1,83
2005,910,PNG,3670800,1651860,0,122360,428260,5873280,0,0,0,0,0,0,0,0,0,0,0,5090,5090,0,0,2545,2545,0,0,0,0,30545,0,0,0,3181,152727,31818,18814,6099186,6118000,0.6,0.27,0,0.02,0.07,0.96,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0008,0,0,0.0004,0.0004,0,0,0,0,0.005,0,0,0,0.0005,0.025,0.0052,0.0031,0.9969,1,0,34,8,28,Low,1.1,99
2010,910,PNG,4132132,1859459,0,137737,482082,6611410,0,0,0,813,813,0,0,0,0,0,0,1832,1832,0,0,2865,2865,0,0,0,0,34384,0,0,0,3581,171921,35816,24265,6862622,6886887,0.6,0.27,0,0.02,0.07,0.96,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0003,0.0003,0,0,0.0004,0.0004,0,0,0,0,0.005,0,0,0,0.0005,0.025,0.0052,0.0035,0.9965,1,0,34,8,28,Low,1.1,99
1945,920,NEW,639360,231153,595,602080,207360,1680548,0,0,0,3493,3493,0,0,0,0,0,0,189,189,0,0,918,918,0,661,300,0,244,0,0,0,4550,6774,18939,11384,1716616,1728000,0.37,0.1338,0.0003,0.3484,0.12,0.9725,0,0,0,0.002,0.002,0,0,0,0,0,0,0.0001,0.0001,0,0,0.0005,0.0005,0,0.0004,0.0002,0,0.0001,0,0,0,0.0026,0.0039,0.011,0.0066,0.9934,0.9999,0,134,4,10,Medium,1.1,7
1950,920,NEW,654000,280000,2003,690000,233590,1859593,0,0,0,3091,3091,0,0,0,0,0,0,300,300,0,0,1000,1000,0,1000,300,0,500,0,0,0,4999,7193,28506,1518,1906482,1908000,0.3428,0.1468,0.001,0.3616,0.1224,0.9746,0,0,0,0.0016,0.0016,0,0,0,0,0,0,0.0002,0.0002,0,0,0.0005,0.0005,0,0.0005,0.0002,0,0.0003,0,0,0,0.0026,0.0038,0.0149,0.0008,0.9992,1,0,1,4,7,Medium,1.1,7
1955,920,NEW,732100,341760,2922,736180,256320,2069282,0,0,0,3267,3267,0,0,0,0,0,0,475,475,0,0,1089,1089,0,1699,300,0,1023,0,0,0,5192,7537,46130,6,2135994,2136000,0.3427,0.16,0.0014,0.3447,0.12,0.9688,0,0,0,0.0015,0.0015,0,0,0,0,0,0,0.0002,0.0002,0,0,0.0005,0.0005,0,0.0008,0.0001,0,0.0005,0,0,0,0.0024,0.0035,0.0216,0,1,0.9999,0,34,9,28,Low,1.1,4
1960,920,NEW,800200,393000,3841,782760,284640,2264441,0,0,0,3443,3443,0,0,0,0,0,0,649,649,0,0,1178,1178,0,2398,299,0,1546,0,0,0,5985,8080,63755,20226,2351774,2372000,0.3374,0.1657,0.0016,0.33,0.12,0.9547,0,0,0,0.0015,0.0015,0,0,0,0,0,0,0.0003,0.0003,0,0,0.0005,0.0005,0,0.001,0.0001,0,0.0007,0,0,0,0.0025,0.0034,0.0269,0.0085,0.9915,1.0001,0,134,10,28,Low,1.1,12
1965,920,NEW,873520,420480,4759,840960,367920,2507639,0,0,0,3619,3619,0,0,0,0,0,0,824,824,0,0,1266,1266,0,3096,299,0,2069,0,0,0,6478,8524,81379,12807,2615193,2628000,0.3324,0.16,0.0018,0.32,0.14,0.9542,0,0,0,0.0014,0.0014,0,0,0,0,0,0,0.0003,0.0003,0,0,0.0005,0.0005,0,0.0012,0.0001,0,0.0008,0,0,0,0.0025,0.0032,0.031,0.0049,0.9951,1.0001,0,34,8,28,Low,1.1,20
1970,920,NEW,849176,424768,5678,873772,527728,2681122,0,0,0,3795,3795,0,0,0,0,0,0,998,998,0,0,1355,1355,0,3795,298,0,2592,0,0,0,6971,8967,99003,2104,2808896,2811000,0.3021,0.1511,0.002,0.3108,0.1877,0.9538,0,0,0,0.0014,0.0014,0,0,0,0,0,0,0.0004,0.0004,0,0,0.0005,0.0005,0,0.0014,0.0001,0,0.0009,0,0,0,0.0025,0.0032,0.0352,0.0007,0.9993,1.0001,0,1,4,7,Medium,1.1,7
1975,920,NEW,863240,493280,6139,894070,616600,2873329,0,0,0,4097,4097,0,0,0,0,0,0,1099,1099,0,0,1447,1447,0,4107,304,0,2896,0,0,0,7535,7983,168706,11497,3071503,3083000,0.28,0.16,0.002,0.29,0.2,0.932,0,0,0,0.0013,0.0013,0,0,0,0,0,0,0.0004,0.0004,0,0,0.0005,0.0005,0,0.0013,0.0001,0,0.0009,0,0,0,0.0024,0.0026,0.0547,0.0037,0.9963,0.9999,0,134,9,28,Low,1.1,2
1980,920,NEW,809380,526220,6600,809380,684860,2836440,0,0,0,4400,4400,0,0,0,0,0,0,1200,1200,0,0,1540,1540,0,4420,309,0,3200,0,0,0,8100,7000,238410,7981,3105019,3113000,0.26,0.169,0.0021,0.26,0.22,0.9112,0,0,0,0.0014,0.0014,0,0,0,0,0,0,0.0004,0.0004,0,0,0.0005,0.0005,0,0.0014,0.0001,0,0.001,0,0,0,0.0026,0.0022,0.0766,0.0026,0.9974,1,0,134,4,10,Medium,1.1,7
1985,920,NEW,811750,474000,5950,846000,714340,2852040,0,0,0,4500,4500,0,0,0,0,0,0,3500,3500,0,0,14120,14120,0,11110,315,0,3050,0,0,0,7550,12000,337735,1080,3245920,3247000,0.25,0.146,0.0018,0.2605,0.22,0.8784,0,0,0,0.0014,0.0014,0,0,0,0,0,0,0.0011,0.0011,0,0,0.0043,0.0043,0,0.0034,0.0001,0,0.0009,0,0,0,0.0023,0.0037,0.104,0.0003,0.9997,0.9999,0,134,2,10,Medium,1.1,13
1990,920,NEW,840000,470000,5300,735000,779780,2830080,0,0,0,4600,4600,0,0,0,0,0,0,5800,5800,0,0,26700,26700,0,17800,320,0,2900,0,0,0,7000,17000,437060,12740,3349260,3362000,0.2499,0.1398,0.0016,0.2186,0.2319,0.8418,0,0,0,0.0014,0.0014,0,0,0,0,0,0,0.0017,0.0017,0,0,0.0079,0.0079,0,0.0053,0.0001,0,0.0009,0,0,0,0.0021,0.0051,0.13,0.0038,0.9962,1.0001,0,24,4,8,Medium,1.1,7
1995,920,NEW,814660,531300,6203,708400,637560,2698123,0,0,0,4462,4462,0,0,0,0,0,0,21630,21630,0,0,43473,43473,0,46554,4022,0,4655,0,0,0,9293,25184,672980,11624,3530376,3542000,0.23,0.15,0.0018,0.2,0.18,0.7618,0,0,0,0.0013,0.0013,0,0,0,0,0,0,0.0061,0.0061,0,0,0.0123,0.0123,0,0.0131,0.0011,0,0.0013,0,0,0,0.0026,0.0071,0.19,0.0033,0.9967,1,0,134,5,20,Medium,1.1,1
2000,920,NEW,699119,582951,4883,599300,648996,2535249,0,0,0,7500,7500,0,0,0,0,0,0,35000,35000,0,0,41709,41709,0,60000,7724,0,6500,0,0,0,12000,34500,1033471,88347,3773653,3862000,0.181,0.1509,0.0013,0.1552,0.168,0.6565,0,0,0,0.0019,0.0019,0,0,0,0,0,0,0.0091,0.0091,0,0,0.0108,0.0108,0,0.0155,0.002,0,0.0017,0,0,0,0.0031,0.0089,0.2676,0.0229,0.9771,1,0,24,4,7,High,1.1,83
2005,920,NEW,655733,637907,7409,712679,221579,2235307,0,0,0,4445,4445,0,0,0,0,0,0,46326,46326,0,0,86935,86935,0,82063,9392,0,7112,0,0,0,10866,29637,1620169,1748,4132252,4134000,0.1586,0.1543,0.0018,0.1724,0.0536,0.5407,0,0,0,0.0011,0.0011,0,0,0,0,0,0,0.0112,0.0112,0,0,0.021,0.021,0,0.0199,0.0023,0,0.0017,0,0,0,0.0026,0.0072,0.3919,0.0004,0.9996,1,0,24,4,7,High,1.1,327
2010,920,NEW,692769,673936,7827,752931,234094,2361557,0,0,0,4696,4696,0,0,0,0,0,0,48943,48943,0,0,91846,91846,0,86698,9922,0,7514,0,0,0,11480,31311,1711677,1846,4365644,4367490,0.1586,0.1543,0.0018,0.1724,0.0536,0.5407,0,0,0,0.0011,0.0011,0,0,0,0,0,0,0.0112,0.0112,0,0,0.021,0.021,0,0.0199,0.0023,0,0.0017,0,0,0,0.0026,0.0072,0.3919,0.0004,0.9996,1,0,34,5,10,Medium,1.1,99
1985,935,VAN,62560,19000,0,22000,20400,123960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,4178,0,0,0,0,6548,468,707,135293,136000,0.46,0.1397,0,0.1618,0.15,0.9115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.0307,0,0,0,0,0.0481,0.0034,0.0052,0.9948,0.9999,0,134,2,10,Medium,1.1,13
