year,name,sumrelig,pop,religions,relpop,othr,sumreligion,total
1990,SIN,3009064,3016000,conf,0,3009064,3009064,1
1990,SIN,3009064,3016000,sync,1357200,1651864,3009064,1
1990,SIN,3009064,3016000,anm,600,3008464,3009064,1
1990,SIN,3009064,3016000,nonrelig,125000,2884064,3009064,1
1990,SIN,3009064,3016000,othr,6936,3002128,3009064,1
1990,SKN,37580,40500,chrst,35517,2063,37580,1
1990,SKN,37580,40500,jud,0,37580,37580,1
1990,SKN,37580,40500,islm,0,37580,37580,1
1990,SKN,37580,40500,bud,0,37580,37580,1
1990,SKN,37580,40500,zoro,0,37580,37580,1
1990,SKN,37580,40500,hind,162,37418,37580,1
1990,SKN,37580,40500,sikh,0,37580,37580,1
1990,SKN,37580,40500,shnt,0,37580,37580,1
1990,SKN,37580,40500,bah,200,37380,37580,1
1990,SKN,37580,40500,tao,0,37580,37580,1
1990,SKN,37580,40500,jain,0,37580,37580,1
1990,SKN,37580,40500,conf,0,37580,37580,1
1990,SKN,37580,40500,sync,0,37580,37580,1
1990,SKN,37580,40500,anm,0,37580,37580,1
1990,SKN,37580,40500,nonrelig,1701,35879,37580,1
1990,SKN,37580,40500,othr,2920,34660,37580,1
1990,SLU,132757,133000,chrst,131057,1700,132757,1
1990,SLU,132757,133000,jud,0,132757,132757,1
1990,SLU,132757,133000,islm,0,132757,132757,1
1990,SLU,132757,133000,bud,0,132757,132757,1
1990,SLU,132757,133000,zoro,0,132757,132757,1
1990,SLU,132757,133000,hind,1200,131557,132757,1
1990,SLU,132757,133000,sikh,0,132757,132757,1
1990,SLU,132757,133000,shnt,0,132757,132757,1
1990,SLU,132757,133000,bah,300,132457,132757,1
1990,SLU,132757,133000,tao,0,132757,132757,1
1990,SLU,132757,133000,jain,0,132757,132757,1
1990,SLU,132757,133000,conf,0,132757,132757,1
1990,SLU,132757,133000,sync,0,132757,132757,1
1990,SLU,132757,133000,anm,0,132757,132757,1
1990,SLU,132757,133000,nonrelig,200,132557,132757,1
1990,SLU,132757,133000,othr,243,132514,132757,1
1990,SOL,319600,320000,chrst,304000,15600,319600,1
1990,SOL,319600,320000,jud,0,319600,319600,1
1990,SOL,319600,320000,islm,440,319160,319600,1
1990,SOL,319600,320000,bud,1050,318550,319600,1
1990,SOL,319600,320000,zoro,0,319600,319600,1
1990,SOL,319600,320000,hind,0,319600,319600,1
1990,SOL,319600,320000,sikh,0,319600,319600,1
1990,SOL,319600,320000,shnt,0,319600,319600,1
1990,SOL,319600,320000,bah,1450,318150,319600,1
1990,SOL,319600,320000,tao,0,319600,319600,1
1990,SOL,319600,320000,jain,0,319600,319600,1
1990,SOL,319600,320000,conf,0,319600,319600,1
1990,SOL,319600,320000,sync,0,319600,319600,1
1990,SOL,319600,320000,anm,12000,307600,319600,1
1990,SOL,319600,320000,nonrelig,660,318940,319600,1
1990,SOL,319600,320000,othr,400,319200,319600,1
1990,SOM,8593957,8623000,chrst,6357,8587600,8593957,1
1990,SOM,8593957,8623000,jud,0,8593957,8593957,1
1990,SOM,8593957,8623000,islm,8573000,20957,8593957,1
1990,SOM,8593957,8623000,bud,0,8593957,8593957,1
1990,SOM,8593957,8623000,zoro,0,8593957,8593957,1
1990,SOM,8593957,8623000,hind,2400,8591557,8593957,1
1990,SOM,8593957,8623000,sikh,0,8593957,8593957,1
1990,SOM,8593957,8623000,shnt,0,8593957,8593957,1
1990,SOM,8593957,8623000,bah,1100,8592857,8593957,1
1990,SOM,8593957,8623000,tao,0,8593957,8593957,1
1990,SOM,8593957,8623000,jain,0,8593957,8593957,1
1990,SOM,8593957,8623000,conf,0,8593957,8593957,1
1990,SOM,8593957,8623000,sync,0,8593957,8593957,1
1990,SOM,8593957,8623000,anm,8200,8585757,8593957,1
1990,SOM,8593957,8623000,nonrelig,2900,8591057,8593957,1
1990,SOM,8593957,8623000,othr,29043,8564914,8593957,1
1990,SPN,38955805,38959000,chrst,37464150,1491655,38955805,1
1990,SPN,38955805,38959000,jud,12800,38943005,38955805,1
1990,SPN,38955805,38959000,islm,170000,38785805,38955805,1
1990,SPN,38955805,38959000,bud,16500,38939305,38955805,1
1990,SPN,38955805,38959000,zoro,0,38955805,38955805,1
1990,SPN,38955805,38959000,hind,0,38955805,38955805,1
1990,SPN,38955805,38959000,sikh,0,38955805,38955805,1
1990,SPN,38955805,38959000,shnt,0,38955805,38955805,1
1990,SPN,38955805,38959000,bah,9000,38946805,38955805,1
1990,SPN,38955805,38959000,tao,0,38955805,38955805,1
1990,SPN,38955805,38959000,jain,0,38955805,38955805,1
1990,SPN,38955805,38959000,conf,0,38955805,38955805,1
1990,SPN,38955805,38959000,sync,12355,38943450,38955805,1
1990,SPN,38955805,38959000,anm,0,38955805,38955805,1
1990,SPN,38955805,38959000,nonrelig,1271000,37684805,38955805,1
1990,SPN,38955805,38959000,othr,3195,38952610,38955805,1
1990,SRI,16981890,16993000,chrst,1313600,15668290,16981890,1
1990,SRI,16981890,16993000,jud,0,16981890,16981890,1
1990,SRI,16981890,16993000,islm,1500000,15481890,16981890,1
1990,SRI,16981890,16993000,bud,11650720,5331170,16981890,1
1990,SRI,16981890,16993000,zoro,2000,16979890,16981890,1
1990,SRI,16981890,16993000,hind,2209090,14772800,16981890,1
1990,SRI,16981890,16993000,sikh,42500,16939390,16981890,1
1990,SRI,16981890,16993000,shnt,120,16981770,16981890,1
1990,SRI,16981890,16993000,bah,13000,16968890,16981890,1
1990,SRI,16981890,16993000,tao,0,16981890,16981890,1
1990,SRI,16981890,16993000,jain,0,16981890,16981890,1
1990,SRI,16981890,16993000,conf,0,16981890,16981890,1
1990,SRI,16981890,16993000,sync,700,16981190,16981890,1
1990,SRI,16981890,16993000,anm,160,16981730,16981890,1
1990,SRI,16981890,16993000,nonrelig,250000,16731890,16981890,1
1990,SRI,16981890,16993000,othr,11110,16970780,16981890,1
1990,STP,114500,115000,chrst,110000,4500,114500,1
1990,STP,114500,115000,jud,0,114500,114500,1
1990,STP,114500,115000,islm,50,114450,114500,1
1990,STP,114500,115000,bud,0,114500,114500,1
1990,STP,114500,115000,zoro,0,114500,114500,1
1990,STP,114500,115000,hind,0,114500,114500,1
1990,STP,114500,115000,sikh,0,114500,114500,1
1990,STP,114500,115000,shnt,0,114500,114500,1
1990,STP,114500,115000,bah,2050,112450,114500,1
1990,STP,114500,115000,tao,0,114500,114500,1
1990,STP,114500,115000,jain,0,114500,114500,1
1990,STP,114500,115000,conf,0,114500,114500,1
1990,STP,114500,115000,sync,0,114500,114500,1
1990,STP,114500,115000,anm,1500,113000,114500,1
1990,STP,114500,115000,nonrelig,900,113600,114500,1
1990,STP,114500,115000,othr,500,114000,114500,1
1990,SUD,25015633,25752000,chrst,4132500,20883133,25015633,1
1990,SUD,25015633,25752000,jud,1200,25014433,25015633,1
1990,SUD,25015633,25752000,islm,17384983,7630650,25015633,1
1990,SUD,25015633,25752000,bud,0,25015633,25015633,1
1990,SUD,25015633,25752000,zoro,0,25015633,25015633,1
1990,SUD,25015633,25752000,hind,500,25015133,25015633,1
1990,SUD,25015633,25752000,sikh,0,25015633,25015633,1
1990,SUD,25015633,25752000,shnt,0,25015633,25015633,1
1990,SUD,25015633,25752000,bah,1450,25014183,25015633,1
1990,SUD,25015633,25752000,tao,0,25015633,25015633,1
1990,SUD,25015633,25752000,jain,0,25015633,25015633,1
1990,SUD,25015633,25752000,conf,0,25015633,25015633,1
1990,SUD,25015633,25752000,sync,0,25015633,25015633,1
1990,SUD,25015633,25752000,anm,3275000,21740633,25015633,1
1990,SUD,25015633,25752000,nonrelig,220000,24795633,25015633,1
1990,SUD,25015633,25752000,othr,736367,24279266,25015633,1
1990,SUR,401831,402000,chrst,235351,166480,401831,1
1990,SUR,401831,402000,jud,525,401306,401831,1
1990,SUR,401831,402000,islm,65091,336740,401831,1
1990,SUR,401831,402000,bud,1400,400431,401831,1
1990,SUR,401831,402000,zoro,0,401831,401831,1
1990,SUR,401831,402000,hind,82885,318946,401831,1
1990,SUR,401831,402000,sikh,0,401831,401831,1
1990,SUR,401831,402000,shnt,0,401831,401831,1
1990,SUR,401831,402000,bah,4200,397631,401831,1
1990,SUR,401831,402000,tao,0,401831,401831,1
1990,SUR,401831,402000,jain,0,401831,401831,1
1990,SUR,401831,402000,conf,0,401831,401831,1
1990,SUR,401831,402000,sync,504,401327,401831,1
1990,SUR,401831,402000,anm,11875,389956,401831,1
1990,SUR,401831,402000,nonrelig,0,401831,401831,1
1990,SUR,401831,402000,othr,169,401662,401831,1
1990,SVG,100623,106000,chrst,91423,9200,100623,1
1990,SVG,100623,106000,jud,0,100623,100623,1
1990,SVG,100623,106000,islm,1500,99123,100623,1
1990,SVG,100623,106000,bud,0,100623,100623,1
1990,SVG,100623,106000,zoro,0,100623,100623,1
1990,SVG,100623,106000,hind,3450,97173,100623,1
1990,SVG,100623,106000,sikh,0,100623,100623,1
1990,SVG,100623,106000,shnt,0,100623,100623,1
1990,SVG,100623,106000,bah,1200,99423,100623,1
1990,SVG,100623,106000,tao,0,100623,100623,1
1990,SVG,100623,106000,jain,0,100623,100623,1
1990,SVG,100623,106000,conf,0,100623,100623,1
1990,SVG,100623,106000,sync,1580,99043,100623,1
1990,SVG,100623,106000,anm,0,100623,100623,1
1990,SVG,100623,106000,nonrelig,1470,99153,100623,1
1990,SVG,100623,106000,othr,5377,95246,100623,1
1990,SWA,765810,769000,chrst,649410,116400,765810,1
1990,SWA,765810,769000,jud,0,765810,765810,1
1990,SWA,765810,769000,islm,4700,761110,765810,1
1990,SWA,765810,769000,bud,0,765810,765810,1
1990,SWA,765810,769000,zoro,0,765810,765810,1
1990,SWA,765810,769000,hind,1200,764610,765810,1
1990,SWA,765810,769000,sikh,0,765810,765810,1
1990,SWA,765810,769000,shnt,0,765810,765810,1
1990,SWA,765810,769000,bah,3000,762810,765810,1
1990,SWA,765810,769000,tao,0,765810,765810,1
1990,SWA,765810,769000,jain,0,765810,765810,1
1990,SWA,765810,769000,conf,0,765810,765810,1
1990,SWA,765810,769000,sync,0,765810,765810,1
1990,SWA,765810,769000,anm,100000,665810,765810,1
1990,SWA,765810,769000,nonrelig,7500,758310,765810,1
1990,SWA,765810,769000,othr,3190,762620,765810,1
1990,SWD,8528746,8559000,chrst,7833833,694913,8528746,1
1990,SWD,8528746,8559000,jud,15500,8513246,8528746,1
1990,SWD,8528746,8559000,islm,137000,8391746,8528746,1
1990,SWD,8528746,8559000,bud,24573,8504173,8528746,1
1990,SWD,8528746,8559000,zoro,0,8528746,8528746,1
1990,SWD,8528746,8559000,hind,0,8528746,8528746,1
1990,SWD,8528746,8559000,sikh,0,8528746,8528746,1
1990,SWD,8528746,8559000,shnt,0,8528746,8528746,1
1990,SWD,8528746,8559000,bah,4300,8524446,8528746,1
1990,SWD,8528746,8559000,tao,0,8528746,8528746,1
1990,SWD,8528746,8559000,jain,0,8528746,8528746,1
1990,SWD,8528746,8559000,conf,0,8528746,8528746,1
1990,SWD,8528746,8559000,sync,0,8528746,8528746,1
1990,SWD,8528746,8559000,anm,0,8528746,8528746,1
1990,SWD,8528746,8559000,nonrelig,513540,8015206,8528746,1
1990,SWD,8528746,8559000,othr,30254,8498492,8528746,1
1990,SWZ,6747630,6750000,chrst,6064100,683530,6747630,1
1990,SWZ,6747630,6750000,jud,17600,6730030,6747630,1
1990,SWZ,6747630,6750000,islm,152200,6595430,6747630,1
1990,SWZ,6747630,6750000,bud,1030,6746600,6747630,1
1990,SWZ,6747630,6750000,zoro,0,6747630,6747630,1
1990,SWZ,6747630,6750000,hind,1800,6745830,6747630,1
1990,SWZ,6747630,6750000,sikh,0,6747630,6747630,1
1990,SWZ,6747630,6750000,shnt,0,6747630,6747630,1
1990,SWZ,6747630,6750000,bah,0,6747630,6747630,1
1990,SWZ,6747630,6750000,tao,0,6747630,6747630,1
1990,SWZ,6747630,6750000,jain,0,6747630,6747630,1
1990,SWZ,6747630,6750000,conf,0,6747630,6747630,1
1990,SWZ,6747630,6750000,sync,0,6747630,6747630,1
1990,SWZ,6747630,6750000,anm,0,6747630,6747630,1
1990,SWZ,6747630,6750000,nonrelig,510900,6236730,6747630,1
1990,SWZ,6747630,6750000,othr,2370,6745260,6747630,1
1990,SYR,12006099,12116000,chrst,965500,11040599,12006099,1
1990,SYR,12006099,12116000,jud,4000,12002099,12006099,1
1990,SYR,12006099,12116000,islm,11003964,1002135,12006099,1
1990,SYR,12006099,12116000,bud,0,12006099,12006099,1
1990,SYR,12006099,12116000,zoro,30,12006069,12006099,1
1990,SYR,12006099,12116000,hind,0,12006099,12006099,1
1990,SYR,12006099,12116000,sikh,0,12006099,12006099,1
1990,SYR,12006099,12116000,shnt,0,12006099,12006099,1
1990,SYR,12006099,12116000,bah,105,12005994,12006099,1
1990,SYR,12006099,12116000,tao,0,12006099,12006099,1
1990,SYR,12006099,12116000,jain,0,12006099,12006099,1
1990,SYR,12006099,12116000,conf,0,12006099,12006099,1
1990,SYR,12006099,12116000,sync,0,12006099,12006099,1
1990,SYR,12006099,12116000,anm,0,12006099,12006099,1
1990,SYR,12006099,12116000,nonrelig,32500,11973599,12006099,1
1990,SYR,12006099,12116000,othr,109901,11896198,12006099,1
1990,TAW,20352470,20353000,chrst,1295000,19057470,20352470,1
1990,TAW,20352470,20353000,jud,160,20352310,20352470,1
1990,TAW,20352470,20353000,islm,80000,20272470,20352470,1
1990,TAW,20352470,20353000,bud,5291780,15060690,20352470,1
1990,TAW,20352470,20353000,zoro,0,20352470,20352470,1
1990,TAW,20352470,20353000,hind,0,20352470,20352470,1
1990,TAW,20352470,20353000,sikh,0,20352470,20352470,1
1990,TAW,20352470,20353000,shnt,0,20352470,20352470,1
1990,TAW,20352470,20353000,bah,9000,20343470,20352470,1
1990,TAW,20352470,20353000,tao,2442360,17910110,20352470,1
1990,TAW,20352470,20353000,jain,0,20352470,20352470,1
1990,TAW,20352470,20353000,conf,0,20352470,20352470,1
1990,TAW,20352470,20353000,sync,10380030,9972440,20352470,1
1990,TAW,20352470,20353000,anm,51140,20301330,20352470,1
1990,TAW,20352470,20353000,nonrelig,803000,19549470,20352470,1
1990,TAW,20352470,20353000,othr,530,20351940,20352470,1
1990,TAZ,25531541,25635000,chrst,12378600,13152941,25531541,1
1990,TAZ,25531541,25635000,jud,170,25531371,25531541,1
1990,TAZ,25531541,25635000,islm,8050000,17481541,25531541,1
1990,TAZ,25531541,25635000,bud,5072,25526469,25531541,1
1990,TAZ,25531541,25635000,zoro,100,25531441,25531541,1
1990,TAZ,25531541,25635000,hind,210000,25321541,25531541,1
1990,TAZ,25531541,25635000,sikh,8100,25523441,25531541,1
1990,TAZ,25531541,25635000,shnt,0,25531541,25531541,1
1990,TAZ,25531541,25635000,bah,102000,25429541,25531541,1
1990,TAZ,25531541,25635000,tao,0,25531541,25531541,1
1990,TAZ,25531541,25635000,jain,6200,25525341,25531541,1
1990,TAZ,25531541,25635000,conf,0,25531541,25531541,1
1990,TAZ,25531541,25635000,sync,14069,25517472,25531541,1
1990,TAZ,25531541,25635000,anm,4697230,20834311,25531541,1
1990,TAZ,25531541,25635000,nonrelig,60000,25471541,25531541,1
1990,TAZ,25531541,25635000,othr,103459,25428082,25531541,1
1990,THI,55717390,55839000,chrst,1658000,54059390,55717390,1
1990,THI,55717390,55839000,jud,80,55717310,55717390,1
1990,THI,55717390,55839000,islm,2233560,53483830,55717390,1
1990,THI,55717390,55839000,bud,48579930,7137460,55717390,1
1990,THI,55717390,55839000,zoro,0,55717390,55717390,1
1990,THI,55717390,55839000,hind,180000,55537390,55717390,1
1990,THI,55717390,55839000,sikh,17000,55700390,55717390,1
1990,THI,55717390,55839000,shnt,320,55717070,55717390,1
1990,THI,55717390,55839000,bah,130000,55587390,55717390,1
1990,THI,55717390,55839000,tao,0,55717390,55717390,1
1990,THI,55717390,55839000,jain,0,55717390,55717390,1
1990,THI,55717390,55839000,conf,198500,55518890,55717390,1
1990,THI,55717390,55839000,sync,540000,55177390,55717390,1
1990,THI,55717390,55839000,anm,1180000,54537390,55717390,1
1990,THI,55717390,55839000,nonrelig,1000000,54717390,55717390,1
1990,THI,55717390,55839000,othr,121610,55595780,55717390,1
1990,TOG,3508900,3524000,chrst,1467000,2041900,3508900,1
1990,TOG,3508900,3524000,jud,0,3508900,3508900,1
1990,TOG,3508900,3524000,islm,650000,2858900,3508900,1
1990,TOG,3508900,3524000,bud,0,3508900,3508900,1
1990,TOG,3508900,3524000,zoro,0,3508900,3508900,1
1990,TOG,3508900,3524000,hind,0,3508900,3508900,1
1990,TOG,3508900,3524000,sikh,0,3508900,3508900,1
1990,TOG,3508900,3524000,shnt,0,3508900,3508900,1
1990,TOG,3508900,3524000,bah,18000,3490900,3508900,1
1990,TOG,3508900,3524000,tao,0,3508900,3508900,1
1990,TOG,3508900,3524000,jain,0,3508900,3508900,1
1990,TOG,3508900,3524000,conf,0,3508900,3508900,1
1990,TOG,3508900,3524000,sync,0,3508900,3508900,1
1990,TOG,3508900,3524000,anm,1366700,2142200,3508900,1
1990,TOG,3508900,3524000,nonrelig,7200,3501700,3508900,1
1990,TOG,3508900,3524000,othr,15100,3493800,3508900,1
1990,TRI,1181785,1215000,chrst,760400,421385,1181785,1
1990,TRI,1181785,1215000,jud,600,1181185,1181785,1
1990,TRI,1181785,1215000,islm,80190,1101595,1181785,1
1990,TRI,1181785,1215000,bud,3900,1177885,1181785,1
1990,TRI,1181785,1215000,zoro,0,1181785,1181785,1
1990,TRI,1181785,1215000,hind,315900,865885,1181785,1
1990,TRI,1181785,1215000,sikh,0,1181785,1181785,1
1990,TRI,1181785,1215000,shnt,0,1181785,1181785,1
1990,TRI,1181785,1215000,bah,0,1181785,1181785,1
1990,TRI,1181785,1215000,tao,5000,1176785,1181785,1
1990,TRI,1181785,1215000,jain,0,1181785,1181785,1
1990,TRI,1181785,1215000,conf,0,1181785,1181785,1
1990,TRI,1181785,1215000,sync,0,1181785,1181785,1
1990,TRI,1181785,1215000,anm,0,1181785,1181785,1
1990,TRI,1181785,1215000,nonrelig,15795,1165990,1181785,1
1990,TRI,1181785,1215000,othr,33215,1148570,1181785,1
1990,TUN,8151450,8154000,chrst,76350,8075100,8151450,1
1990,TUN,8151450,8154000,jud,3600,8147850,8151450,1
1990,TUN,8151450,8154000,islm,8070750,80700,8151450,1
1990,TUN,8151450,8154000,bud,0,8151450,8151450,1
1990,TUN,8151450,8154000,zoro,0,8151450,8151450,1
1990,TUN,8151450,8154000,hind,0,8151450,8151450,1
1990,TUN,8151450,8154000,sikh,0,8151450,8151450,1
1990,TUN,8151450,8154000,shnt,0,8151450,8151450,1
1990,TUN,8151450,8154000,bah,750,8150700,8151450,1
1990,TUN,8151450,8154000,tao,0,8151450,8151450,1
1990,TUN,8151450,8154000,jain,0,8151450,8151450,1
1990,TUN,8151450,8154000,conf,0,8151450,8151450,1
1990,TUN,8151450,8154000,sync,0,8151450,8151450,1
1990,TUN,8151450,8154000,anm,0,8151450,8151450,1
1990,TUN,8151450,8154000,nonrelig,0,8151450,8151450,1
1990,TUN,8151450,8154000,othr,2550,8148900,8151450,1
1990,TUR,56041432,56098000,chrst,400900,55640532,56041432,1
1990,TUR,56041432,56098000,jud,22000,56019432,56041432,1
1990,TUR,56041432,56098000,islm,55450432,591000,56041432,1
1990,TUR,56041432,56098000,bud,30000,56011432,56041432,1
1990,TUR,56041432,56098000,zoro,0,56041432,56041432,1
1990,TUR,56041432,56098000,hind,0,56041432,56041432,1
1990,TUR,56041432,56098000,sikh,0,56041432,56041432,1
1990,TUR,56041432,56098000,shnt,0,56041432,56041432,1
1990,TUR,56041432,56098000,bah,14600,56026832,56041432,1
1990,TUR,56041432,56098000,tao,0,56041432,56041432,1
1990,TUR,56041432,56098000,jain,0,56041432,56041432,1
1990,TUR,56041432,56098000,conf,0,56041432,56041432,1
1990,TUR,56041432,56098000,sync,13500,56027932,56041432,1
1990,TUR,56041432,56098000,anm,0,56041432,56041432,1
1990,TUR,56041432,56098000,nonrelig,110000,55931432,56041432,1
1990,TUR,56041432,56098000,othr,56568,55984864,56041432,1
1990,UAE,1862484,1921000,chrst,48384,1814100,1862484,1
1990,UAE,1862484,1921000,jud,0,1862484,1862484,1
1990,UAE,1862484,1921000,islm,1790000,72484,1862484,1
1990,UAE,1862484,1921000,bud,3600,1858884,1862484,1
1990,UAE,1862484,1921000,zoro,0,1862484,1862484,1
1990,UAE,1862484,1921000,hind,12500,1849984,1862484,1
1990,UAE,1862484,1921000,sikh,4000,1858484,1862484,1
1990,UAE,1862484,1921000,shnt,0,1862484,1862484,1
1990,UAE,1862484,1921000,bah,4000,1858484,1862484,1
1990,UAE,1862484,1921000,tao,0,1862484,1862484,1
1990,UAE,1862484,1921000,jain,0,1862484,1862484,1
1990,UAE,1862484,1921000,conf,0,1862484,1862484,1
1990,UAE,1862484,1921000,sync,0,1862484,1862484,1
1990,UAE,1862484,1921000,anm,0,1862484,1862484,1
1990,UAE,1862484,1921000,nonrelig,0,1862484,1862484,1
1990,UAE,1862484,1921000,othr,58516,1803968,1862484,1
1990,UGA,16577401,16649000,chrst,13556620,3020781,16577401,1
1990,UGA,16577401,16649000,jud,2000,16575401,16577401,1
1990,UGA,16577401,16649000,islm,1843204,14734197,16577401,1
1990,UGA,16577401,16649000,bud,727,16576674,16577401,1
1990,UGA,16577401,16649000,zoro,0,16577401,16577401,1
1990,UGA,16577401,16649000,hind,132000,16445401,16577401,1
1990,UGA,16577401,16649000,sikh,1200,16576201,16577401,1
1990,UGA,16577401,16649000,shnt,0,16577401,16577401,1
1990,UGA,16577401,16649000,bah,120000,16457401,16577401,1
1990,UGA,16577401,16649000,tao,0,16577401,16577401,1
1990,UGA,16577401,16649000,jain,1650,16575751,16577401,1
1990,UGA,16577401,16649000,conf,0,16577401,16577401,1
1990,UGA,16577401,16649000,sync,0,16577401,16577401,1
1990,UGA,16577401,16649000,anm,840000,15737401,16577401,1
1990,UGA,16577401,16649000,nonrelig,80000,16497401,16577401,1
1990,UGA,16577401,16649000,othr,71599,16505802,16577401,1
1990,UKG,57155031,57561000,chrst,48498500,8656531,57155031,1
1990,UKG,57155031,57561000,jud,310000,56845031,57155031,1
1990,UKG,57155031,57561000,islm,1050000,56105031,57155031,1
1990,UKG,57155031,57561000,bud,120000,57035031,57155031,1
1990,UKG,57155031,57561000,zoro,0,57155031,57155031,1
1990,UKG,57155031,57561000,hind,375000,56780031,57155031,1
1990,UKG,57155031,57561000,sikh,225000,56930031,57155031,1
1990,UKG,57155031,57561000,shnt,0,57155031,57155031,1
1990,UKG,57155031,57561000,bah,26000,57129031,57155031,1
1990,UKG,57155031,57561000,tao,0,57155031,57155031,1
1990,UKG,57155031,57561000,jain,11531,57143500,57155031,1
1990,UKG,57155031,57561000,conf,0,57155031,57155031,1
1990,UKG,57155031,57561000,sync,35000,57120031,57155031,1
1990,UKG,57155031,57561000,anm,6000,57149031,57155031,1
1990,UKG,57155031,57561000,nonrelig,6498000,50657031,57155031,1
1990,UKG,57155031,57561000,othr,405969,56749062,57155031,1
1990,URU,2733360,3094000,chrst,2262800,470560,2733360,1
1990,URU,2733360,3094000,jud,30500,2702860,2733360,1
1990,URU,2733360,3094000,islm,450,2732910,2733360,1
1990,URU,2733360,3094000,bud,60,2733300,2733360,1
1990,URU,2733360,3094000,zoro,0,2733360,2733360,1
1990,URU,2733360,3094000,hind,0,2733360,2733360,1
1990,URU,2733360,3094000,sikh,0,2733360,2733360,1
1990,URU,2733360,3094000,shnt,0,2733360,2733360,1
1990,URU,2733360,3094000,bah,550,2732810,2733360,1
1990,URU,2733360,3094000,tao,0,2733360,2733360,1
1990,URU,2733360,3094000,jain,0,2733360,2733360,1
1990,URU,2733360,3094000,conf,0,2733360,2733360,1
1990,URU,2733360,3094000,sync,0,2733360,2733360,1
1990,URU,2733360,3094000,anm,0,2733360,2733360,1
1990,URU,2733360,3094000,nonrelig,439000,2294360,2733360,1
1990,URU,2733360,3094000,othr,360640,2372720,2733360,1
1990,USA,249744836,249907000,chrst,214425162,35319674,249744836,1
1990,USA,249744836,249907000,jud,5508504,244236332,249744836,1
1990,USA,249744836,249907000,islm,2294757,247450079,249744836,1
1990,USA,249744836,249907000,bud,1575481,248169355,249744836,1
1990,USA,249744836,249907000,zoro,52301,249692535,249744836,1
1990,USA,249744836,249907000,hind,323352,249421484,249744836,1
1990,USA,249744836,249907000,sikh,18517,249726319,249744836,1
1990,USA,249744836,249907000,shnt,59724,249685112,249744836,1
1990,USA,249744836,249907000,bah,887961,248856875,249744836,1
1990,USA,249744836,249907000,tao,100408,249644428,249744836,1
1990,USA,249744836,249907000,jain,6410,249738426,249744836,1
1990,USA,249744836,249907000,conf,0,249744836,249744836,1
1990,USA,249744836,249907000,sync,0,249744836,249744836,1
1990,USA,249744836,249907000,anm,78345,249666491,249744836,1
1990,USA,249744836,249907000,nonrelig,24413914,225330922,249744836,1
1990,USA,249744836,249907000,othr,162164,249582672,249744836,1
1990,VAN,142180,144000,chrst,130480,11700,142180,1
1990,VAN,142180,144000,jud,0,142180,142180,1
1990,VAN,142180,144000,islm,0,142180,142180,1
1990,VAN,142180,144000,bud,200,141980,142180,1
1990,VAN,142180,144000,zoro,0,142180,142180,1
1990,VAN,142180,144000,hind,0,142180,142180,1
1990,VAN,142180,144000,sikh,0,142180,142180,1
1990,VAN,142180,144000,shnt,0,142180,142180,1
1990,VAN,142180,144000,bah,3600,138580,142180,1
1990,VAN,142180,144000,tao,0,142180,142180,1
1990,VAN,142180,144000,jain,0,142180,142180,1
1990,VAN,142180,144000,conf,0,142180,142180,1
1990,VAN,142180,144000,sync,0,142180,142180,1
1990,VAN,142180,144000,anm,7350,134830,142180,1
1990,VAN,142180,144000,nonrelig,550,141630,142180,1
1990,VAN,142180,144000,othr,1820,140360,142180,1
1990,VEN,18720120,19325000,chrst,18614680,105440,18720120,1
1990,VEN,18720120,19325000,jud,39000,18681120,18720120,1
1990,VEN,18720120,19325000,islm,620,18719500,18720120,1
1990,VEN,18720120,19325000,bud,2370,18717750,18720120,1
1990,VEN,18720120,19325000,zoro,0,18720120,18720120,1
1990,VEN,18720120,19325000,hind,0,18720120,18720120,1
1990,VEN,18720120,19325000,sikh,0,18720120,18720120,1
1990,VEN,18720120,19325000,shnt,0,18720120,18720120,1
1990,VEN,18720120,19325000,bah,9500,18710620,18720120,1
1990,VEN,18720120,19325000,tao,0,18720120,18720120,1
1990,VEN,18720120,19325000,jain,0,18720120,18720120,1
1990,VEN,18720120,19325000,conf,0,18720120,18720120,1
1990,VEN,18720120,19325000,sync,4750,18715370,18720120,1
1990,VEN,18720120,19325000,anm,14500,18705620,18720120,1
1990,VEN,18720120,19325000,nonrelig,34700,18685420,18720120,1
1990,VEN,18720120,19325000,othr,604880,18115240,18720120,1
1990,WSM,163867,164000,chrst,159500,4367,163867,1
1990,WSM,163867,164000,jud,0,163867,163867,1
1990,WSM,163867,164000,islm,37,163830,163867,1
1990,WSM,163867,164000,bud,15,163852,163867,1
1990,WSM,163867,164000,zoro,0,163867,163867,1
1990,WSM,163867,164000,hind,0,163867,163867,1
1990,WSM,163867,164000,sikh,0,163867,163867,1
1990,WSM,163867,164000,shnt,0,163867,163867,1
1990,WSM,163867,164000,bah,3100,160767,163867,1
1990,WSM,163867,164000,tao,0,163867,163867,1
1990,WSM,163867,164000,jain,0,163867,163867,1
1990,WSM,163867,164000,conf,0,163867,163867,1
1990,WSM,163867,164000,sync,15,163852,163867,1
1990,WSM,163867,164000,anm,0,163867,163867,1
1990,WSM,163867,164000,nonrelig,1200,162667,163867,1
1990,WSM,163867,164000,othr,133,163734,163867,1
1990,YAR,8560000,9196000,chrst,0,8560000,8560000,1
1990,YAR,8560000,9196000,jud,0,8560000,8560000,1
